,x,y,target,gmm_cluster,km_cluster
0,3.125424385070801,7.539107322692871,1.0,0.0,1.0
1,16.41875648498535,14.015237808227539,1.0,0.0,1.0
2,16.85456657409668,13.806694984436035,1.0,0.0,1.0
3,-21.02339744567871,-20.607759475708008,0.0,1.0,0.0
4,16.13381576538086,12.95969009399414,1.0,0.0,1.0
5,5.897629737854004,9.41215705871582,1.0,0.0,1.0
6,15.44473648071289,21.139476776123047,1.0,0.0,1.0
7,-10.097421646118164,-7.387071132659912,0.0,2.0,3.0
8,4.131934642791748,-2.78903865814209,1.0,2.0,1.0
9,-21.171920776367188,-18.64364242553711,0.0,1.0,0.0
10,-18.309171676635742,-10.112899780273438,0.0,2.0,4.0
11,-1.4786336421966553,2.151854991912842,1.0,0.0,1.0
12,14.372763633728027,15.152081489562988,1.0,2.0,1.0
13,-3.3792481422424316,-10.7036714553833,1.0,2.0,3.0
14,-2.884016752243042,-4.0968241691589355,1.0,2.0,1.0
15,14.771349906921387,22.336990356445312,1.0,0.0,1.0
16,6.786136627197266,-2.7030296325683594,1.0,2.0,1.0
17,16.330217361450195,3.836228370666504,1.0,2.0,1.0
18,7.082520008087158,10.314287185668945,1.0,0.0,1.0
19,16.815563201904297,20.45741844177246,1.0,0.0,1.0
20,19.59760093688965,20.27945899963379,1.0,0.0,1.0
21,5.936801433563232,5.825173854827881,1.0,0.0,1.0
22,6.445029258728027,5.10799503326416,1.0,0.0,1.0
23,-22.134366989135742,-17.163536071777344,0.0,1.0,0.0
24,7.423798084259033,17.758907318115234,1.0,3.0,1.0
25,-18.67558479309082,-18.760765075683594,0.0,1.0,0.0
26,-7.5341081619262695,-10.627772331237793,0.0,2.0,3.0
27,-13.725937843322754,-11.305269241333008,0.0,2.0,3.0
28,11.369208335876465,6.778553009033203,1.0,0.0,1.0
29,10.38314437866211,7.720976829528809,1.0,0.0,1.0
30,-1.5561842918395996,9.018243789672852,1.0,0.0,1.0
31,16.874305725097656,14.528016090393066,1.0,0.0,1.0
32,-11.017901420593262,-16.421707153320312,0.0,3.0,3.0
33,16.637798309326172,20.10106086730957,1.0,0.0,1.0
