,x,y,target,gmm_cluster,km_cluster
0,-12.134918212890625,-6.745894432067871,2.0,1.0,6.0
1,1.0053335428237915,-34.63831329345703,2.0,3.0,1.0
2,36.648807525634766,11.899640083312988,1.0,0.0,5.0
3,-41.36779022216797,-7.556567668914795,3.0,1.0,2.0
4,34.80879592895508,-26.123916625976562,2.0,3.0,1.0
5,7.310131072998047,38.65550994873047,3.0,2.0,0.0
6,-32.05422592163086,-8.898390769958496,3.0,1.0,6.0
7,-33.39836502075195,2.854276180267334,3.0,1.0,2.0
8,-38.828006744384766,-2.518878698348999,3.0,1.0,2.0
9,33.15254211425781,-24.265966415405273,1.0,3.0,1.0
10,5.628136157989502,46.4684944152832,3.0,2.0,0.0
11,-41.5849494934082,2.035092353820801,3.0,1.0,2.0
12,-33.38148498535156,-1.6944411993026733,1.0,1.0,2.0
13,10.04321002960205,-10.554757118225098,1.0,5.0,3.0
14,-35.07046127319336,1.0488032102584839,1.0,1.0,2.0
15,9.15742015838623,-40.311737060546875,2.0,3.0,1.0
16,-5.134888172149658,-46.576133728027344,3.0,3.0,1.0
17,31.809236526489258,-28.85292625427246,3.0,3.0,1.0
18,3.3734993934631348,-45.220054626464844,2.0,3.0,1.0
19,9.585290908813477,-9.249975204467773,3.0,5.0,3.0
20,9.713896751403809,48.61852264404297,3.0,2.0,0.0
21,-32.9916877746582,3.197873592376709,2.0,1.0,2.0
22,5.493260383605957,53.12208938598633,3.0,2.0,0.0
23,-18.348188400268555,19.09871482849121,2.0,6.0,4.0
24,-28.912153244018555,2.7147326469421387,1.0,1.0,2.0
25,-37.559146881103516,6.981688976287842,3.0,1.0,2.0
26,8.292457580566406,35.78574752807617,1.0,2.0,0.0
27,-44.37639236450195,-7.960709095001221,2.0,1.0,2.0
28,-14.956986427307129,-0.2821679711341858,1.0,1.0,2.0
29,6.619271278381348,-6.454017639160156,1.0,5.0,3.0
30,36.7973518371582,-26.14229965209961,3.0,3.0,1.0
31,15.245205879211426,36.344573974609375,2.0,2.0,6.0
32,6.306964874267578,44.23054504394531,1.0,2.0,0.0
33,-21.936260223388672,17.63788414001465,3.0,6.0,2.0
34,10.975886344909668,15.310565948486328,2.0,6.0,4.0
35,-13.460457801818848,-4.909510135650635,1.0,1.0,6.0
36,21.041072845458984,32.68223571777344,2.0,2.0,0.0
37,6.929330348968506,51.173397064208984,1.0,2.0,0.0
38,-34.676082611083984,-7.519840717315674,3.0,1.0,6.0
39,3.1626968383789062,49.649505615234375,1.0,2.0,0.0
40,-24.744382858276367,1.9778541326522827,3.0,1.0,2.0
41,4.4752984046936035,40.93772506713867,1.0,2.0,0.0
42,2.2089948654174805,-47.189308166503906,2.0,3.0,1.0
43,-29.587810516357422,2.199979543685913,2.0,1.0,2.0
44,-40.682159423828125,8.719913482666016,3.0,1.0,2.0
45,3.2927770614624023,-35.336795806884766,2.0,3.0,1.0
46,-15.93664836883545,19.414400100708008,3.0,6.0,4.0
47,44.03419494628906,-7.167023181915283,3.0,4.0,4.0
48,-9.625643730163574,-41.28219985961914,2.0,3.0,1.0
49,16.083139419555664,-7.312745094299316,1.0,5.0,3.0
50,-28.9826602935791,-6.370377540588379,2.0,1.0,6.0
51,14.67309856414795,-2.847853183746338,1.0,5.0,0.0
52,9.671769142150879,38.94450378417969,3.0,2.0,0.0
53,15.903080940246582,-7.066157341003418,1.0,5.0,3.0
54,-32.09702682495117,-8.378091812133789,3.0,1.0,6.0
55,5.636525630950928,-36.83738708496094,2.0,3.0,1.0
