,x,y,target,gmm_cluster,km_cluster
0,-5.152194023132324,-9.093645095825195,1.0,0.0,0.0
1,-23.835094451904297,2.885413408279419,1.0,0.0,0.0
2,-23.182838439941406,2.9820351600646973,1.0,0.0,0.0
3,24.54035186767578,5.342404365539551,0.0,3.0,1.0
4,-21.797931671142578,2.2706544399261475,1.0,0.0,0.0
5,-10.717480659484863,-6.882784366607666,1.0,0.0,0.0
6,-17.001863479614258,-3.907353162765503,1.0,0.0,0.0
7,14.946229934692383,-0.7944152355194092,0.0,3.0,1.0
8,0.58076012134552,-9.579216003417969,1.0,0.0,0.0
9,18.241918563842773,8.413067817687988,0.0,3.0,1.0
10,16.75638198852539,5.38305139541626,0.0,3.0,1.0
11,0.9345182776451111,-8.291544914245605,1.0,0.0,0.0
12,-19.524551391601562,2.8852012157440186,1.0,0.0,0.0
13,8.49360179901123,-2.4764482975006104,1.0,0.0,1.0
14,2.4762120246887207,-5.382897853851318,1.0,0.0,0.0
15,-14.60135555267334,-5.05803108215332,1.0,0.0,0.0
16,4.258182048797607,-6.147815704345703,1.0,0.0,0.0
17,-14.374370574951172,-6.728461265563965,1.0,0.0,0.0
18,-14.172846794128418,-7.415989398956299,1.0,0.0,0.0
19,-18.61165428161621,-3.9722678661346436,1.0,0.0,0.0
20,-11.818526268005371,-13.234420776367188,1.0,0.0,0.0
21,-7.380274772644043,-7.997103691101074,1.0,0.0,0.0
22,-10.468871116638184,-8.525311470031738,1.0,0.0,0.0
23,12.285429000854492,10.673958778381348,0.0,1.0,2.0
24,6.411879062652588,12.775477409362793,1.0,2.0,2.0
25,18.387027740478516,7.599305629730225,0.0,3.0,1.0
26,19.293846130371094,-1.3756111860275269,0.0,3.0,1.0
27,20.524662017822266,-1.7715799808502197,0.0,3.0,1.0
28,-19.36039924621582,-0.1324651688337326,1.0,0.0,0.0
29,-22.183002471923828,0.28974366188049316,1.0,0.0,0.0
30,4.510944366455078,-6.966226100921631,1.0,0.0,0.0
31,-24.576190948486328,3.03293776512146,1.0,0.0,0.0
32,16.68120574951172,4.967745780944824,0.0,3.0,1.0
33,-17.81520652770996,-4.77528715133667,1.0,0.0,0.0
34,-11.635941505432129,-7.877807140350342,1.0,0.0,0.0
35,26.955705642700195,4.126558303833008,0.0,3.0,1.0
36,-17.117595672607422,0.7396029233932495,1.0,0.0,0.0
37,13.81781005859375,9.502752304077148,0.0,1.0,2.0
38,-5.734180450439453,-7.129587650299072,1.0,0.0,0.0
39,-25.252885818481445,3.7541723251342773,1.0,0.0,0.0
40,17.871471405029297,0.581847608089447,0.0,3.0,1.0
41,7.78000545501709,-6.826521873474121,1.0,0.0,1.0
42,5.1464524269104,-5.575540065765381,1.0,0.0,1.0
43,11.722038269042969,9.562264442443848,0.0,1.0,2.0
44,19.143796920776367,-0.4258739650249481,0.0,3.0,1.0
45,-24.72835922241211,-1.8268779516220093,1.0,0.0,0.0
46,-11.81132698059082,-8.253827095031738,1.0,0.0,0.0
47,4.7670674324035645,-6.8522772789001465,1.0,0.0,0.0
48,4.5684814453125,-5.073996067047119,1.0,0.0,1.0
49,11.075706481933594,10.114356994628906,0.0,1.0,2.0
50,-24.054931640625,2.3039331436157227,1.0,0.0,0.0
51,-18.081539154052734,-5.1569414138793945,1.0,0.0,0.0
52,-18.316572189331055,-3.690169334411621,1.0,0.0,0.0
53,7.817994117736816,-6.8621721267700195,1.0,0.0,1.0
54,-26.360898971557617,3.967595338821411,1.0,0.0,0.0
55,24.78282356262207,3.606208324432373,0.0,3.0,1.0
56,8.76963996887207,14.419086456298828,0.0,2.0,2.0
57,-11.192176818847656,-7.956569671630859,1.0,0.0,0.0
58,23.701448440551758,3.370997905731201,0.0,3.0,1.0
