,x,y,target,gmm_cluster,km_cluster
0,-7.066325664520264,-5.577479839324951,2.0,3.0,8.0
1,15.767075538635254,26.01116371154785,2.0,1.0,3.0
2,12.172235488891602,43.68842315673828,1.0,1.0,0.0
3,12.490586280822754,-40.175193786621094,3.0,2.0,1.0
4,-14.178492546081543,39.80307388305664,2.0,5.0,7.0
5,-41.95060348510742,-3.4337544441223145,3.0,0.0,5.0
6,19.654762268066406,-5.626130104064941,3.0,3.0,1.0
7,17.28887176513672,-24.60381317138672,3.0,2.0,1.0
8,23.24384307861328,-7.5572099685668945,3.0,3.0,1.0
9,-15.031667709350586,37.025054931640625,1.0,5.0,7.0
10,-43.14179229736328,5.898531913757324,3.0,0.0,5.0
11,18.61922836303711,-30.2279109954834,3.0,2.0,1.0
12,18.26538848876953,-10.879693984985352,1.0,3.0,1.0
13,7.439615249633789,-5.160201549530029,1.0,3.0,1.0
14,15.835237503051758,-24.941869735717773,1.0,2.0,1.0
15,31.217016220092773,29.397430419921875,2.0,1.0,3.0
16,42.042625427246094,12.683626174926758,3.0,1.0,3.0
17,-13.039538383483887,36.12736892700195,3.0,5.0,7.0
18,36.91865158081055,22.329343795776367,2.0,1.0,3.0
19,9.750935554504395,-7.565226078033447,3.0,3.0,6.0
20,-41.598243713378906,14.025822639465332,3.0,0.0,5.0
21,17.288883209228516,-24.603893280029297,2.0,2.0,1.0
22,-43.24135208129883,-0.9421311616897583,3.0,0.0,5.0
23,-14.78756332397461,-32.601287841796875,2.0,4.0,4.0
24,20.58357048034668,-6.552792549133301,1.0,3.0,1.0
25,25.08558464050293,-6.911725997924805,3.0,3.0,1.0
26,-36.5913200378418,-5.378984451293945,1.0,3.0,5.0
27,11.177038192749023,-39.66080856323242,2.0,2.0,1.0
28,-11.897151947021484,-9.707573890686035,1.0,2.0,8.0
29,-13.399515151977539,-34.953285217285156,1.0,4.0,4.0
30,-11.908352851867676,41.6629524230957,3.0,5.0,7.0
31,-16.250099182128906,3.4592983722686768,2.0,0.0,5.0
32,-40.78046417236328,15.73567008972168,1.0,0.0,5.0
33,-13.733598709106445,-34.2135124206543,3.0,4.0,4.0
34,-29.891254425048828,-28.7669677734375,2.0,4.0,4.0
35,-5.662566184997559,-7.109200477600098,1.0,2.0,8.0
36,-19.561328887939453,8.779026985168457,2.0,0.0,5.0
37,-47.50123596191406,4.341919422149658,1.0,0.0,5.0
38,14.802380561828613,-26.566452026367188,3.0,2.0,1.0
39,-41.91435241699219,12.311585426330566,1.0,0.0,5.0
40,13.596059799194336,-6.84359073638916,3.0,3.0,1.0
41,-37.04851531982422,-1.5248854160308838,1.0,3.0,5.0
42,37.268959045410156,21.337411880493164,2.0,1.0,3.0
43,14.599960327148438,-29.946128845214844,2.0,2.0,1.0
44,21.191383361816406,-29.680850982666016,3.0,2.0,1.0
45,14.170692443847656,28.005083084106445,2.0,1.0,3.0
46,-15.271677017211914,-31.67888641357422,3.0,4.0,4.0
47,8.410344123840332,48.99535369873047,3.0,1.0,0.0
48,37.09495162963867,15.11080265045166,2.0,1.0,3.0
49,-41.12083435058594,-9.324060440063477,1.0,3.0,2.0
50,16.822528839111328,-7.844355583190918,2.0,3.0,1.0
51,-43.67303466796875,15.039152145385742,1.0,0.0,5.0
52,-41.234004974365234,-7.143422603607178,3.0,3.0,5.0
53,-41.4703483581543,-9.283036231994629,1.0,3.0,2.0
54,19.80670738220215,-7.520719528198242,3.0,3.0,1.0
55,16.116662979125977,27.169788360595703,2.0,1.0,3.0
56,32.75226593017578,26.532306671142578,2.0,1.0,3.0
57,34.97901153564453,23.473621368408203,2.0,1.0,3.0
58,-4.875282287597656,-3.7288827896118164,1.0,3.0,8.0
59,-38.85102462768555,-1.0484099388122559,3.0,0.0,5.0
60,-8.97314167022705,-11.164594650268555,1.0,2.0,8.0
61,-15.989449501037598,5.035491943359375,1.0,0.0,5.0
62,-15.89828109741211,-27.453628540039062,2.0,4.0,4.0
63,18.915225982666016,-5.3716301918029785,2.0,3.0,1.0
64,-16.510066986083984,4.898937702178955,1.0,0.0,5.0
65,-41.80968475341797,-1.9268137216567993,3.0,0.0,5.0
66,18.338041305541992,-10.760990142822266,1.0,3.0,1.0
67,8.495213508605957,48.880680084228516,2.0,1.0,0.0
68,19.758520126342773,24.300167083740234,3.0,1.0,3.0
69,35.480247497558594,22.57364845275879,2.0,1.0,3.0
70,-16.27631187438965,3.611253023147583,3.0,0.0,5.0
71,-19.43889045715332,8.878558158874512,1.0,0.0,5.0
72,9.294570922851562,48.03981018066406,1.0,1.0,0.0
73,14.20638370513916,44.4657096862793,3.0,4.0,0.0
74,-9.999504089355469,-13.946221351623535,1.0,2.0,8.0
75,32.156803131103516,28.41265869140625,2.0,1.0,3.0
76,11.886594772338867,-29.043256759643555,1.0,3.0,1.0
77,20.699064254760742,-10.815016746520996,1.0,3.0,1.0
78,-4.346156597137451,-4.366444110870361,1.0,3.0,8.0
79,16.198959350585938,-2.246019124984741,1.0,3.0,1.0
80,-24.60413360595703,-24.126562118530273,1.0,4.0,4.0
81,36.90922164916992,22.23651123046875,1.0,1.0,3.0
82,-24.519405364990234,-23.654172897338867,3.0,4.0,4.0
83,19.792072296142578,20.38443946838379,3.0,1.0,3.0
84,10.103225708007812,45.36912155151367,2.0,1.0,0.0
85,23.545820236206055,-9.15137004852295,1.0,3.0,1.0
86,-6.2830891609191895,-7.161796569824219,1.0,2.0,8.0
87,-40.88712692260742,-4.060360431671143,3.0,0.0,5.0
88,-10.188722610473633,-14.478694915771484,2.0,2.0,8.0
89,-41.061744689941406,-4.864965438842773,2.0,0.0,5.0
90,24.492149353027344,-9.304961204528809,3.0,3.0,1.0
91,12.057991027832031,42.01736068725586,2.0,1.0,0.0
92,-45.923587799072266,3.432431697845459,3.0,0.0,5.0
93,-16.736183166503906,-27.055944442749023,2.0,4.0,4.0
94,20.079498291015625,21.606060028076172,3.0,1.0,3.0
95,-30.859811782836914,-27.17188262939453,1.0,4.0,4.0
96,-7.949751853942871,-6.993070602416992,3.0,2.0,8.0
97,-8.235407829284668,-11.29911994934082,3.0,2.0,8.0
98,21.62436866760254,24.521211624145508,1.0,1.0,3.0
99,9.4974946975708,47.53276062011719,3.0,1.0,0.0
100,11.648417472839355,-45.214412689208984,3.0,2.0,1.0
101,20.63962173461914,-29.20452308654785,3.0,2.0,1.0
102,12.31610107421875,41.14793395996094,1.0,1.0,0.0
103,14.064310073852539,42.60823440551758,1.0,1.0,0.0
104,15.802445411682129,27.85569190979004,1.0,1.0,3.0
105,35.84310531616211,22.80861473083496,3.0,1.0,3.0
106,13.40395736694336,-33.98392105102539,2.0,2.0,1.0
107,-6.354287624359131,-4.401801586151123,3.0,3.0,8.0
108,41.85519790649414,13.353325843811035,2.0,1.0,3.0
109,11.998982429504395,-38.19658660888672,3.0,2.0,1.0
110,-13.258755683898926,40.88460159301758,3.0,5.0,7.0
111,9.018016815185547,-45.78495407104492,1.0,2.0,1.0
112,-20.064199447631836,8.354948043823242,2.0,0.0,5.0
113,19.5194149017334,26.39459991455078,3.0,1.0,3.0
114,21.941471099853516,-11.238556861877441,1.0,3.0,1.0
115,-16.909034729003906,-26.723344802856445,3.0,4.0,4.0
116,-11.265864372253418,-14.351052284240723,1.0,2.0,8.0
117,36.986114501953125,20.23897361755371,3.0,1.0,3.0
